i1,j1,m,a,b,p0,p1,perr1,perr2
28752,28752,dogbox,-7.523135958224495,0.8731655484947463,0.8787878787878789,0.5252525252525253,3322.071875282819,824.319560862055
28753,28753,dogbox,2.4998490439129215,-1.3819386619348377,0.8787878787878789,0.5353535353535354,0.14417054796087295,0.031524991477921566
28754,28754,dogbox,3.4999963315291676,2.000001499493485,0.8787878787878789,0.5454545454545455,7.266172328744437e-06,1.616778780505923e-06
28755,28755,dogbox,3.499996331529145,2.0000014994934223,0.8787878787878789,0.5555555555555556,7.266172328470966e-06,1.6167787804236897e-06
28756,28756,dogbox,3.4999963315291707,2.0000014994934756,0.8787878787878789,0.5656565656565657,7.266172328966903e-06,1.616778780489063e-06
28757,28757,dogbox,3.4999963315327545,2.0000014994892825,0.8787878787878789,0.5757575757575758,7.266172327110838e-06,1.6167787801533318e-06
28758,28758,dogbox,3.4999963315291813,2.000001499493475,0.8787878787878789,0.5858585858585859,7.2661723274838854e-06,1.616778780296626e-06
28759,28759,dogbox,-7.514734476024218,0.8730509689899333,0.8787878787878789,0.595959595959596,3294.0134824397296,817.5891749158368
28760,28760,dogbox,-7.50809175615146,0.8592688452476354,0.8787878787878789,0.6060606060606061,3241.8468899872264,832.01662272782
28761,28761,dogbox,-7.5021455554298315,0.8595150140733109,0.8787878787878789,0.6161616161616162,3223.1705801118183,826.7304214920306
28762,28762,dogbox,1.214838266248502,-0.516429479410291,0.8787878787878789,0.6262626262626263,0.5565911097128466,0.10852674167005026
28763,28763,dogbox,-7.515244744847199,0.8732061261644761,0.8787878787878789,0.6363636363636365,3296.0472282337555,817.7791384387151
28764,28764,dogbox,-7.518384756984081,0.8731836236140713,0.8787878787878789,0.6464646464646465,3306.3596730346103,820.394768436865
28765,28765,dogbox,-7.508281118520626,0.8731624518890324,0.8787878787878789,0.6565656565656566,3273.081246128194,812.1785977581028
28766,28766,dogbox,2.765309155351363,-2.651674464651886,0.8787878787878789,0.6666666666666667,0.10404082583488539,0.02415497791271903
28767,28767,dogbox,2.4998513565199527,-1.3819441948183229,0.8787878787878789,0.6767676767676768,0.14417048990679324,0.0315247707901278
28768,28768,dogbox,1.2148315106972594,-0.5164175897980264,0.8787878787878789,0.686868686868687,0.5565932376398142,0.10852838855427091
28769,28769,dogbox,2.499853517370996,-1.3819493698900052,0.8787878787878789,0.696969696969697,0.14417043594236714,0.03152456446158118
28770,28770,dogbox,2.7653084169419326,-2.651670282904363,0.8787878787878789,0.7070707070707072,0.10404082141330777,0.024155048047974234
28771,28771,dogbox,2.7653097846843737,-2.6516780468914596,0.8787878787878789,0.7171717171717172,0.10404082961896713,0.024154917884145012
28772,28772,dogbox,2.7653097586724344,-2.6516778979036166,0.8787878787878789,0.7272727272727273,0.10404082959040087,0.024154920397452036
28773,28773,dogbox,2.765313620932136,-2.6517000561262423,0.8787878787878789,0.7373737373737375,0.10404085810624629,0.02415455001308032
28774,28774,dogbox,-7.510977623505203,0.8731608620928861,0.8787878787878789,0.7474747474747475,3281.9170638403984,814.3700479632245
28775,28775,dogbox,-7.511511502105433,0.8731335617382499,0.8787878787878789,0.7575757575757577,3283.617060887168,814.8401087145769
28776,28776,dogbox,-7.510683061578045,0.8730554939271284,0.8787878787878789,0.7676767676767677,3280.719960098028,814.2817110344781
28777,28777,dogbox,2.765308551690316,-2.6516710451015513,0.8787878787878789,0.7777777777777778,0.10404082231592295,0.02415503526342573
28778,28778,dogbox,2.7653085387497582,-2.651670968706177,0.8787878787878789,0.787878787878788,0.10404082222740606,0.024155036529997856
28779,28779,dogbox,2.76531370873712,-2.6517005655975248,0.8787878787878789,0.797979797979798,0.10404085897781486,0.024154541514828768
28780,28780,dogbox,2.499853939618747,-1.3819503791739522,0.8787878787878789,0.8080808080808082,0.14417042558874543,0.031524524196576725
28781,28781,dogbox,1.2148306465205727,-0.5164160613804529,0.8787878787878789,0.8181818181818182,0.5565935062762315,0.10852859981579906
28782,28782,dogbox,2.499851500437141,-1.3819445361982925,0.8787878787878789,0.8282828282828284,0.14417048618651815,0.03152475712015876
28783,28783,dogbox,2.4998301304640043,-1.381893607108404,0.8787878787878789,0.8383838383838385,0.14417103392114863,0.03152679176887193
28784,28784,dogbox,1.2148889745703308,-0.5165188500671016,0.8787878787878789,0.8484848484848485,0.5565751762685014,0.10851438874820962
28785,28785,dogbox,3.4999963315310185,2.0000014994779383,0.8787878787878789,0.8585858585858587,7.266172328153148e-06,1.6167787802737486e-06
28786,28786,dogbox,2.49985078876228,-1.3819428380626009,0.8787878787878789,0.8686868686868687,0.1441705043510527,0.031524824943525875
28787,28787,dogbox,-7.508938213548794,0.8591917849206216,0.8787878787878789,0.8787878787878789,3244.413294334465,832.8338348772078
28788,28788,dogbox,-7.515971952945161,0.8591753554550673,0.8787878787878789,0.888888888888889,3267.2745117027202,838.7400892710695
28789,28789,dogbox,-7.508602442207424,0.873186738494001,0.8787878787878789,0.8989898989898991,3274.181296216297,812.4055016345773
28790,28790,dogbox,-7.506535263924142,0.87355288055776,0.8787878787878789,0.9090909090909092,3268.222227007874,810.2043148246353
28791,28791,dogbox,-7.519531370753095,0.8736242687243526,0.8787878787878789,0.9191919191919192,3311.126799283992,820.6956241933996
28792,28792,dogbox,3.4999963315291476,2.000001499493502,0.8787878787878789,0.9292929292929294,7.2661722986934905e-06,1.6167787800897737e-06
28793,28793,dogbox,3.4999963315291525,2.000001499493479,0.8787878787878789,0.9393939393939394,7.266172326852738e-06,1.6167787803620482e-06
28794,28794,dogbox,-7.507791089995724,0.8737065851551268,0.8787878787878789,0.9494949494949496,3272.6527335108235,811.0001531658783
28795,28795,dogbox,-7.480405439552846,0.8741337204907266,0.8787878787878789,0.9595959595959597,3185.159774837911,788.5094957029411
28796,28796,dogbox,-7.502532949055451,0.873909321410484,0.8787878787878789,0.9696969696969697,3255.9224063887327,806.4681584443418
28797,28797,dogbox,-7.506744182973162,0.8740483928633523,0.8787878787878789,0.9797979797979799,3269.9755746740825,809.6722178379872
28798,28798,dogbox,-7.479071065605399,0.874353224113159,0.8787878787878789,0.98989898989899,3181.364361595278,787.1499612337327
28799,28799,dogbox,-7.491623483806365,0.8742644582638125,0.8787878787878789,1.0,3221.3638718645907,797.2248068558815
28800,28800,dogbox,1.214838654733291,-0.5164300587413584,0.888888888888889,0.0,0.55659097485058,0.1085266549119519
28801,28801,dogbox,1.214842645767886,-0.516437108324114,0.888888888888889,0.010101010101010102,0.5565897257345253,0.1085256804337117
28802,28802,dogbox,1.2148846453056985,-0.5165111646836252,0.888888888888889,0.020202020202020204,0.5565765332958627,0.1085154462929242
28803,28803,dogbox,1.2148241227915626,-0.5164046493682662,0.888888888888889,0.030303030303030304,0.556595571271068,0.1085301854451281
28804,28804,dogbox,1.2148223672141558,-0.5164016193299272,0.888888888888889,0.04040404040404041,0.5565961304558634,0.1085306090150313
28805,28805,dogbox,1.2148389165286206,-0.5164305272763633,0.888888888888889,0.05050505050505051,0.5565908933618477,0.10852659058770082
28806,28806,dogbox,1.214828131728421,-0.5164116504249032,0.888888888888889,0.06060606060606061,0.5565943012892419,0.10852921189050518
28807,28807,dogbox,1.2148313996329925,-0.5164173909790932,0.888888888888889,0.07070707070707072,0.5565932728034074,0.1085284157650807
28808,28808,dogbox,1.2148215993797826,-0.516400261045125,0.888888888888889,0.08080808080808081,0.5565963709359077,0.10853079693385624
28809,28809,dogbox,1.2148331559102308,-0.5164203924231149,0.888888888888889,0.09090909090909091,0.556592708571513,0.10852799444793995
28810,28810,dogbox,1.2148753126476233,-0.5164946849364723,0.888888888888889,0.10101010101010102,0.5565794606624929,0.10851772052542262
28811,28811,dogbox,1.2148800798616757,-0.5165031215973844,0.888888888888889,0.11111111111111112,0.5565779623990246,0.10851655720298198
28812,28812,dogbox,2.4998486196526537,-1.3819376459120734,0.888888888888889,0.12121212121212122,0.14417055921884264,0.031525032003065584
28813,28813,dogbox,1.2148229327301625,-0.5164026532134871,0.888888888888889,0.13131313131313133,0.5565959571631307,0.10853046802509136
28814,28814,dogbox,1.2148292600131705,-0.5164136637760489,0.888888888888889,0.14141414141414144,0.5565939527363265,0.10852893468043905
28815,28815,dogbox,1.2148510280606788,-0.516451847278445,0.888888888888889,0.15151515151515152,0.5565870869501667,0.10852363917912279
28816,28816,dogbox,1.2148937115735319,-0.5165272517966542,0.888888888888889,0.16161616161616163,0.5565736934593593,0.10851323230195006
28817,28817,dogbox,1.2148361269311934,-0.516425618400056,0.888888888888889,0.17171717171717174,0.5565917722397297,0.10852727044090082
28818,28818,dogbox,1.214825425014646,-0.5164069088231035,0.888888888888889,0.18181818181818182,0.5565951493748915,0.10852987030008096
28819,28819,dogbox,1.2148545718797825,-0.5164581291046697,0.888888888888889,0.19191919191919193,0.5565859756132493,0.10852277257439971
28820,28820,dogbox,1.21482529712711,-0.5164067551379616,0.888888888888889,0.20202020202020204,0.5565952034466873,0.1085298959988482
28821,28821,dogbox,1.2148409360146857,-0.5164341596641635,0.888888888888889,0.21212121212121213,0.5565902711948205,0.10852609238164282
28822,28822,dogbox,1.214832922375433,-0.5164200651467996,0.888888888888889,0.22222222222222224,0.5565927895171884,0.1085280450823106
28823,28823,dogbox,1.2148376499214062,-0.5164283483606769,0.888888888888889,0.23232323232323235,0.5565913012969075,0.10852689540113941
28824,28824,dogbox,1.214895751904404,-0.5165307930017939,0.888888888888889,0.24242424242424243,0.556573046979498,0.10851274031281734
28825,28825,dogbox,1.2148345206221582,-0.5164228367490463,0.888888888888889,0.25252525252525254,0.5565922846332753,0.1085276585991965
28826,28826,dogbox,1.2148413649544856,-0.5164348772677982,0.888888888888889,0.26262626262626265,0.5565901336211645,0.10852599074879365
28827,28827,dogbox,1.2148265296042098,-0.5164088665390515,0.888888888888889,0.27272727272727276,0.5565948053734061,0.1085295997046575
28828,28828,dogbox,1.2148858732963854,-0.5165133358537161,0.888888888888889,0.2828282828282829,0.5565761424907174,0.10851514698837389
28829,28829,dogbox,1.2148773398822108,-0.5164982423047729,0.888888888888889,0.29292929292929293,0.5565788223732605,0.10851722800739358
28830,28830,dogbox,1.214834075811342,-0.5164221588509618,0.888888888888889,0.30303030303030304,0.5565924383055104,0.10852775898749928
28831,28831,dogbox,1.2148820277075576,-0.5165064465510829,0.888888888888889,0.31313131313131315,0.5565773392553854,0.10851609144962199
28832,28832,dogbox,2.49985008521762,-1.381941151512387,0.888888888888889,0.32323232323232326,0.14417052207674266,0.03152489215173289
28833,28833,dogbox,1.2148378264475093,-0.5164286417823728,0.888888888888889,0.33333333333333337,0.5565912471766079,0.10852685375747718
28834,28834,dogbox,2.4998298416101092,-1.3818929184008726,0.888888888888889,0.3434343434343435,0.14417104108827516,0.03152681928732399
28835,28835,dogbox,1.2148753359614393,-0.516494653398043,0.888888888888889,0.3535353535353536,0.556579445905073,0.10851772024736683
28836,28836,dogbox,1.2148371862724532,-0.5164275277109135,0.888888888888889,0.36363636363636365,0.5565914448873349,0.10852700876823243
28837,28837,dogbox,1.2148810455163461,-0.5165048397823135,0.888888888888889,0.37373737373737376,0.5565776640064647,0.1085163208444965
28838,28838,dogbox,1.2148826385614755,-0.5165075792797791,0.888888888888889,0.38383838383838387,0.5565771495496782,0.10851593846212912
28839,28839,dogbox,1.2148382915523404,-0.516429471703226,0.888888888888889,0.393939393939394,0.5565911012241439,0.10852673957734502
28840,28840,dogbox,1.214884947679856,-0.5165116951297031,0.888888888888889,0.4040404040404041,0.556576435835482,0.10851537296143281
28841,28841,dogbox,2.499851880321147,-1.381945449036006,0.888888888888889,0.4141414141414142,0.14417047653955448,0.03152472077891705
28842,28842,dogbox,2.4998300371716957,-1.3818933849630706,0.888888888888889,0.42424242424242425,0.14417103633702977,0.031526800650584406
28843,28843,dogbox,1.214831490321642,-0.5164175929362171,0.888888888888889,0.43434343434343436,0.5565932479999655,0.10852839053275302
28844,28844,dogbox,2.499829944854054,-1.3818931620097117,0.888888888888889,0.4444444444444445,0.14417103874091175,0.03152680952834389
28845,28845,dogbox,-7.525558894679821,0.8733188683947641,0.888888888888889,0.4545454545454546,3330.472358155052,826.1046063929508
28846,28846,dogbox,-7.507373927556536,0.8732573292795837,0.888888888888889,0.4646464646464647,3270.3258369030787,811.3063502823861
28847,28847,dogbox,3.4999963315291427,2.000001499493455,0.888888888888889,0.4747474747474748,7.266172327576923e-06,1.6167787802193244e-06
28848,28848,dogbox,-7.503963577908502,0.873305471121728,0.888888888888889,0.48484848484848486,3259.2866129000195,808.4684310755526
28849,28849,dogbox,1.2148741683450692,-0.5164926643116518,0.888888888888889,0.494949494949495,0.5565798184839754,0.10851799934448866
28850,28850,dogbox,1.214820989771841,-0.5163991845362034,0.888888888888889,0.5050505050505051,0.5565965611347125,0.10853094592356112
28851,28851,dogbox,-7.524081720956229,0.8732562106580615,0.888888888888889,0.5151515151515152,3325.4207284210115,824.9716614108213
28852,28852,dogbox,-7.515759733910615,0.859229334030424,0.888888888888889,0.5252525252525253,3266.7107418496294,838.4787467095701
28853,28853,dogbox,1.2148227949681063,-0.5164023805399938,0.888888888888889,0.5353535353535354,0.5565959928156979,0.10853050406794032
28854,28854,dogbox,3.4999963315291462,2.0000014994934934,0.888888888888889,0.5454545454545455,7.266172327461046e-06,1.616778780395494e-06
28855,28855,dogbox,3.499996331529145,2.000001499493601,0.888888888888889,0.5555555555555556,7.2661723277902335e-06,1.6167787801479523e-06
28856,28856,dogbox,3.4999963315291445,2.0000014994935116,0.888888888888889,0.5656565656565657,7.26617232790945e-06,1.616778779408939e-06
28857,28857,dogbox,3.4999963315292737,2.0000014994935915,0.888888888888889,0.5757575757575758,7.266172328108079e-06,1.61677878032508e-06
28858,28858,dogbox,3.499996331529158,2.000001499493448,0.888888888888889,0.5858585858585859,7.2661723291318905e-06,1.6167787804594373e-06
28859,28859,dogbox,-7.515190523041073,0.8731769234254007,0.888888888888889,0.595959595959596,3295.8045566707574,817.7862219813456
28860,28860,dogbox,-7.52193478596226,0.873261953086991,0.888888888888889,0.6060606060606061,3318.295288309904,823.1977872384265
28861,28861,dogbox,-7.504062474333399,0.8595185147981865,0.888888888888889,0.6161616161616162,3229.3577900862792,828.3122856406525
28862,28862,dogbox,1.2148848784287198,-0.5165115930496519,0.888888888888889,0.6262626262626263,0.5565764583081928,0.10851538831791589
28863,28863,dogbox,3.4999963315291263,2.000001499493593,0.888888888888889,0.6363636363636365,7.266172327765053e-06,1.6167787802524751e-06
28864,28864,dogbox,-7.510439129961351,0.8731000273905325,0.888888888888889,0.6464646464646465,3280.014113700495,814.0141134217657
28865,28865,dogbox,-7.520566520514113,0.8732259426206302,0.888888888888889,0.6565656565656566,3313.672309960284,822.121080147968
28866,28866,dogbox,2.499853188168578,-1.3819485780757352,0.888888888888889,0.6666666666666667,0.14417044437191787,0.031524595981103236
28867,28867,dogbox,2.499853124860194,-1.3819484353377336,0.888888888888889,0.6767676767676768,0.14417044563436485,0.03152460178724937
28868,28868,dogbox,1.2148243129805154,-0.5164049312812757,0.888888888888889,0.686868686868687,0.5565955002273604,0.10853014302635798
28869,28869,dogbox,2.4998297356963772,-1.3818926670131728,0.888888888888889,0.696969696969697,0.1441710438270305,0.0315268293531179
28870,28870,dogbox,2.499849304294388,-1.3819392844806646,0.888888888888889,0.7070707070707072,0.1441705413511777,0.0315249666474349
28871,28871,dogbox,2.4998301707444104,-1.3818937044551323,0.888888888888889,0.7171717171717172,0.1441710331841346,0.031526787868434165
28872,28872,dogbox,2.765308433708402,-2.651670379400491,0.888888888888889,0.7272727272727273,0.10404082156160153,0.024155046443718603
28873,28873,dogbox,2.7653083247702863,-2.6516697615182263,0.888888888888889,0.7373737373737375,0.104040821159206,0.02415505680168372
28874,28874,dogbox,2.7653095824211538,-2.651676893111515,0.888888888888889,0.7474747474747475,0.10404082849633932,0.024154937216945536
28875,28875,dogbox,-7.514362224553764,0.8591789956766361,0.888888888888889,0.7575757575757577,3262.035856021663,837.378998626919
28876,28876,dogbox,2.765313889408071,-2.6517016048672786,0.888888888888889,0.7676767676767677,0.10404086047932419,0.02415452414742907
28877,28877,dogbox,2.4998271639631775,-1.3818865665939366,0.888888888888889,0.7777777777777778,0.14417111184773854,0.03152707353605195
28878,28878,dogbox,2.499850639464382,-1.3819424784801553,0.888888888888889,0.787878787878788,0.14417050774790263,0.03152483923682498
28879,28879,dogbox,2.499827637154585,-1.3818876920286673,0.888888888888889,0.797979797979798,0.14417109930511907,0.03152702850056402
28880,28880,dogbox,2.4998294039575724,-1.3818918821679216,0.888888888888889,0.8080808080808082,0.14417105244443512,0.03152686078417322
28881,28881,dogbox,1.2148938189220337,-0.5165273646855698,0.888888888888889,0.8181818181818182,0.5565736491189632,0.10851321206318928
28882,28882,dogbox,2.4998314723520236,-1.3818967920454872,0.888888888888889,0.8282828282828284,0.144170998740065,0.03152666433421545
28883,28883,dogbox,2.499851491174905,-1.3819445156912828,0.888888888888889,0.8383838383838385,0.14417048638426624,0.03152475793617142
28884,28884,dogbox,1.21488387192269,-0.5165098200810673,0.888888888888889,0.8484848484848485,0.5565767746623246,0.10851563332083808
28885,28885,dogbox,3.499996331529147,2.0000014994934756,0.888888888888889,0.8585858585858587,7.2661722983484135e-06,1.6167787803248988e-06
28886,28886,dogbox,-7.516253026475143,0.8732956742472997,0.888888888888889,0.8686868686868687,3299.5653701592796,818.4890881467859
28887,28887,dogbox,-7.512450449487071,0.8732709819147212,0.888888888888889,0.8787878787878789,3286.98928516263,815.4116447092794
28888,28888,dogbox,-7.519862090346606,0.8733171465218943,0.888888888888889,0.888888888888889,3311.548791323493,821.4146475149623
28889,28889,dogbox,-7.514294671004259,0.8731183958644253,0.888888888888889,0.8989898989898991,3292.719704408976,817.1336525302828
28890,28890,dogbox,-7.52015003938509,0.8733456316562436,0.888888888888889,0.9090909090909092,3312.571340654402,821.6060099850735
28891,28891,dogbox,-7.5009667344733,0.8735213606952021,0.888888888888889,0.9191919191919192,3250.0094874503025,805.7505963037758
28892,28892,dogbox,-7.501868203350554,0.8736312301494991,0.888888888888889,0.9292929292929294,3253.1774402557726,806.3200515759255
28893,28893,dogbox,-7.491413753731617,0.8739492453329658,0.888888888888889,0.9393939393939394,3220.016351705212,797.4948008126044
28894,28894,dogbox,-7.501099446267152,0.8740414853613813,0.888888888888889,0.9494949494949496,3251.56308697717,805.1238955781578
28895,28895,dogbox,-7.5050414093511195,0.873853109632547,0.888888888888889,0.9595959595959597,3263.98925552568,808.5684390852023
28896,28896,dogbox,-7.496902299579634,0.8739230764932174,0.888888888888889,0.9696969696969697,3237.6848282515984,801.9153662173206
28897,28897,dogbox,-7.463466070237836,0.8744529698215507,0.888888888888889,0.9797979797979799,3132.3177268382265,774.8316035042806
28898,28898,dogbox,-7.482776725769206,0.8744092328618025,0.888888888888889,0.98989898989899,3193.285542023714,789.997577269139
28899,28899,dogbox,-7.485369560073015,0.8742934208798555,0.888888888888889,1.0,3201.340658154557,792.2099710900919
28900,28900,dogbox,1.2148416931406374,-0.5164353859038283,0.8989898989898991,0.0,0.5565900163828307,0.10852591611323532
28901,28901,dogbox,1.2148317228854801,-0.5164179586577305,0.8989898989898991,0.010101010101010102,0.5565931698646741,0.10852833721958256
28902,28902,dogbox,1.2148820712661148,-0.5165066166575926,0.8989898989898991,0.020202020202020204,0.556577337381177,0.1085160736903277
28903,28903,dogbox,1.2148268536416322,-0.5164094107793187,0.8989898989898991,0.030303030303030304,0.5565947015649225,0.1085295227522348
28904,28904,dogbox,1.2148288424321656,-0.5164129371459553,0.8989898989898991,0.04040404040404041,0.556594080762775,0.10852903575853896
28905,28905,dogbox,1.2148314035338408,-0.5164173991305396,0.8989898989898991,0.05050505050505051,0.5565932717297222,0.10852841487901457
28906,28906,dogbox,1.2148308737847324,-0.5164164570677274,0.8989898989898991,0.06060606060606061,0.5565934341470632,0.10852854463330133
28907,28907,dogbox,1.2148378909496809,-0.5164287722678536,0.8989898989898991,0.07070707070707072,0.5565912276144813,0.10852683672960425
28908,28908,dogbox,1.2148367951296235,-0.5164268923472622,0.8989898989898991,0.08080808080808081,0.5565915782836358,0.10852710007153357
28909,28909,dogbox,1.214880285505962,-0.516503388705706,0.8989898989898991,0.09090909090909091,0.5565778856557632,0.1085165144241606
28910,28910,dogbox,1.2148289756221595,-0.5164131494863166,0.8989898989898991,0.10101010101010102,0.5565940345833549,0.10852900503617124
28911,28911,dogbox,1.2148736747138547,-0.5164917288954213,0.8989898989898991,0.11111111111111112,0.556579962253342,0.10851812438338058
28912,28912,dogbox,2.4998307536193556,-1.3818950843218967,0.8989898989898991,0.12121212121212122,0.14417101757188414,0.031526732628149805
28913,28913,dogbox,2.4998309680157815,-1.3818955922472431,0.8989898989898991,0.13131313131313133,0.14417101134095153,0.03152671229491182
28914,28914,dogbox,1.2148336412666227,-0.516421320010294,0.8989898989898991,0.14141414141414144,0.556592561719308,0.10852787061249122
28915,28915,dogbox,1.21482845740896,-0.5164122286981293,0.8989898989898991,0.15151515151515152,0.556594200585222,0.10852913200031485
28916,28916,dogbox,1.2148954299858286,-0.5165302447757535,0.8989898989898991,0.16161616161616163,0.5565731492327141,0.10851281707924162
28917,28917,dogbox,1.214835678357525,-0.5164249065079731,0.8989898989898991,0.17171717171717174,0.5565919243063546,0.10852737378577668
28918,28918,dogbox,1.2148247391440061,-0.5164057095951321,0.8989898989898991,0.18181818181818182,0.5565953704721309,0.10853003689062586
28919,28919,dogbox,1.2148489046137192,-0.5164480793866135,0.8989898989898991,0.19191919191919193,0.5565877477999976,0.10852415907234422
28920,28920,dogbox,1.214887156752341,-0.5165155402839683,0.8989898989898991,0.20202020202020204,0.5565757324063855,0.10851483923936911
28921,28921,dogbox,1.2148830422249566,-0.5165083284014383,0.8989898989898991,0.21212121212121213,0.5565770331780394,0.1085158373578435
28922,28922,dogbox,1.214836655477325,-0.5164266239230406,0.8989898989898991,0.22222222222222224,0.5565916174443929,0.10852713581291551
28923,28923,dogbox,1.214838637698037,-0.5164300483832616,0.8989898989898991,0.23232323232323235,0.5565909820283755,0.10852665766146063
28924,28924,dogbox,1.2148816313628603,-0.51650576756964,0.8989898989898991,0.24242424242424243,0.5565774632372293,0.1085161864048902
28925,28925,dogbox,1.2148861015892758,-0.5165136825890265,0.8989898989898991,0.25252525252525254,0.5565760651557035,0.1085150958911859
28926,28926,dogbox,1.2148337402872884,-0.51642145409604,0.8989898989898991,0.26262626262626265,0.5565925281850779,0.10852784946013237
28927,28927,dogbox,1.2148827086487943,-0.5165077420769625,0.8989898989898991,0.27272727272727276,0.5565771357944714,0.10851591845528313
28928,28928,dogbox,1.2148784311941545,-0.5165001025059635,0.8989898989898991,0.2828282828282829,0.5565784728504504,0.10851696736717399
28929,28929,dogbox,1.2148784943500035,-0.5165002727402983,0.8989898989898991,0.29292929292929293,0.5565784601136481,0.10851694735193829
28930,28930,dogbox,1.2148833582034013,-0.5165088569754506,0.8989898989898991,0.30303030303030304,0.5565769290091912,0.10851576251952229
28931,28931,dogbox,2.4998498269675387,-1.381940535498199,0.8989898989898991,0.31313131313131315,0.14417052835022423,0.03152491674408737
28932,28932,dogbox,1.214832275190185,-0.5164189461708025,0.8989898989898991,0.32323232323232326,0.556593000704925,0.10852820124193943
28933,28933,dogbox,1.2148196856798343,-0.5163968641900573,0.8989898989898991,0.33333333333333337,0.556596967360936,0.10853126594968214
28934,28934,dogbox,2.499849250561814,-1.381939155509498,0.8989898989898991,0.3434343434343435,0.14417054284462613,0.03152497176973816
28935,28935,dogbox,2.499826665129107,-1.3818853900972068,0.8989898989898991,0.3535353535353536,0.1441711246085632,0.03152712072473564
28936,28936,dogbox,1.214839536850464,-0.5164316967081204,0.8989898989898991,0.36363636363636365,0.5565907118391378,0.10852643353031421
28937,28937,dogbox,2.4998305411094175,-1.381894577877716,0.8989898989898991,0.37373737373737376,0.1441710232510215,0.03152675286515169
28938,28938,dogbox,1.2148817658534878,-0.5165060351492127,0.8989898989898991,0.38383838383838387,0.5565774266954908,0.10851615131300386
28939,28939,dogbox,1.2148387840817148,-0.5164303680469607,0.8989898989898991,0.393939393939394,0.5565909472360857,0.10852661733317182
28940,28940,dogbox,1.2148775494430581,-0.5164985922650055,0.8989898989898991,0.4040404040404041,0.5565787536462553,0.1085171785303102
28941,28941,dogbox,2.4998299701508397,-1.3818932277889264,0.8989898989898991,0.4141414141414142,0.14417103805549614,0.031526807008293536
28942,28942,dogbox,2.499830607987286,-1.381894742523298,0.8989898989898991,0.42424242424242425,0.14417102141881466,0.031526746407415464
28943,28943,dogbox,1.2148237385766818,-0.5164040371776533,0.8989898989898991,0.43434343434343436,0.5565956979273848,0.10853027423412241
28944,28944,dogbox,-7.500428358105327,0.873389198375462,0.8989898989898991,0.4444444444444445,3247.968283300485,805.5012507110414
28945,28945,dogbox,3.4999963315291476,2.0000014994934774,0.8989898989898991,0.4545454545454546,7.266172299980744e-06,1.6167787800566998e-06
28946,28946,dogbox,-7.511742707855227,0.8733995673784604,0.8989898989898991,0.4646464646464647,3284.9471094259575,814.6510188066784
28947,28947,dogbox,-7.519713433008469,0.8732355287829195,0.8989898989898991,0.4747474747474748,3310.879912202884,821.4065467863552
28948,28948,dogbox,1.2148259528965397,-0.5164079278266983,0.8989898989898991,0.48484848484848486,0.5565950024741383,0.10852973467991307
28949,28949,dogbox,1.2148322758207812,-0.5164189623840999,0.8989898989898991,0.494949494949495,0.5565930015611213,0.10852819988165957
28950,28950,dogbox,1.214828144199219,-0.5164117624014113,0.8989898989898991,0.5050505050505051,0.5565943071647049,0.10852920190100893
28951,28951,dogbox,-7.515314278382854,0.8734441516511489,0.8989898989898991,0.5151515151515152,3296.79442881962,817.5001883856884
28952,28952,dogbox,-7.498242602718596,0.8734066367807809,0.8989898989898991,0.5252525252525253,3240.9102765382763,803.7150491137825
28953,28953,dogbox,3.4999963315291476,2.0000014994934903,0.8989898989898991,0.5353535353535354,7.266172298851035e-06,1.6167787778542032e-06
28954,28954,dogbox,3.499996331529168,2.000001499493475,0.8989898989898991,0.5454545454545455,7.266172328351187e-06,1.6167787802654724e-06
28955,28955,dogbox,3.4999963315291045,2.0000014994936453,0.8989898989898991,0.5555555555555556,7.266172326513954e-06,1.616778780194889e-06
28956,28956,dogbox,3.4999963315291427,2.000001499493487,0.8989898989898991,0.5656565656565657,7.2661723275089e-06,1.6167787801874817e-06
28957,28957,dogbox,3.499996331529154,2.0000014994934863,0.8989898989898991,0.5757575757575758,7.266172298609251e-06,1.6167787803737514e-06
28958,28958,dogbox,3.499996331529161,2.0000014994934596,0.8989898989898991,0.5858585858585859,7.266172329260058e-06,1.6167787800804025e-06
28959,28959,dogbox,-7.500078689207282,0.8733887280242485,0.8989898989898991,0.595959595959596,3246.8333269316436,805.2277312274849
28960,28960,dogbox,-7.520097966701932,0.8733942024028821,0.8989898989898991,0.6060606060606061,3312.5070607366274,821.496896353448
28961,28961,dogbox,-7.509183350567367,0.8594663560049562,0.8989898989898991,0.6161616161616162,3245.8247419899562,832.6381271675878
28962,28962,dogbox,1.2148834747722592,-0.5165090746911288,0.8989898989898991,0.6262626262626263,0.5565768932878312,0.10851573325287313
28963,28963,dogbox,3.4999963315291236,2.000001499493484,0.8989898989898991,0.6363636363636365,7.266172327929771e-06,1.6167787802067802e-06
28964,28964,dogbox,-7.519660369323701,0.8734504969660676,0.8989898989898991,0.6464646464646465,3311.1734426695184,821.0541655612983
28965,28965,dogbox,-7.513383172078908,0.8733763578396351,0.8989898989898991,0.6565656565656566,3290.275314680617,816.0271225455156
28966,28966,dogbox,2.4998292764084913,-1.3818915808815209,0.8989898989898991,0.6666666666666667,0.14417105656361323,0.031526872864520786
28967,28967,dogbox,2.4998495052693213,-1.3819397648420382,0.8989898989898991,0.6767676767676768,0.14417053663162097,0.0315249474754721
